frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
137,192.168.70.150,192.168.70.129,44070,,8081,,6,11
138,192.168.70.150,192.168.70.129,44070,,8081,,6,11
139,192.168.70.129,192.168.70.150,8081,,44070,,6,11
140,192.168.70.150,192.168.70.129,44070,,8081,,6,11
141,192.168.70.150,192.168.70.129,44084,,8081,,6,12
142,192.168.70.129,192.168.70.150,8081,,44084,,6,12
143,192.168.70.150,192.168.70.129,44084,,8081,,6,12
144,192.168.70.150,192.168.70.129,44084,,8081,,6,12
145,192.168.70.129,192.168.70.150,8081,,44084,,6,12
146,192.168.70.129,192.168.70.150,8081,,44084,,6,12
147,192.168.70.129,192.168.70.150,8081,,44084,,6,12
148,192.168.70.150,192.168.70.129,44084,,8081,,6,12
149,192.168.70.150,192.168.70.129,44084,,8081,,6,12
150,192.168.70.129,192.168.70.150,8081,,44084,,6,12
151,192.168.70.150,192.168.70.129,44084,,8081,,6,12
152,192.168.70.150,192.168.70.129,44084,,8081,,6,12
153,192.168.70.129,192.168.70.150,8081,,44084,,6,12
154,192.168.70.150,192.168.70.129,44084,,8081,,6,12
155,192.168.70.150,192.168.70.129,44096,,8081,,6,13
156,192.168.70.129,192.168.70.150,8081,,44096,,6,13
157,192.168.70.150,192.168.70.129,44096,,8081,,6,13
158,192.168.70.150,192.168.70.129,44096,,8081,,6,13
159,192.168.70.129,192.168.70.150,8081,,44096,,6,13
160,192.168.70.129,209.250.254.15,,57809,,21116,17,14
161,192.168.70.129,192.168.70.150,8081,,44096,,6,13
162,192.168.70.129,192.168.70.150,8081,,44096,,6,13
163,192.168.70.150,192.168.70.129,44096,,8081,,6,13
164,192.168.70.150,192.168.70.129,44096,,8081,,6,13
165,192.168.70.129,192.168.70.150,8081,,44096,,6,13
166,192.168.70.150,192.168.70.129,44096,,8081,,6,13
167,192.168.70.150,192.168.70.129,44096,,8081,,6,13
168,192.168.70.129,192.168.70.150,8081,,44096,,6,13
169,192.168.70.150,192.168.70.129,44096,,8081,,6,13
170,209.250.254.15,192.168.70.129,,21116,,57809,17,14
171,192.168.70.150,192.168.70.129,44100,,8081,,6,15
172,192.168.70.129,192.168.70.150,8081,,44100,,6,15
173,192.168.70.150,192.168.70.129,44100,,8081,,6,15
174,192.168.70.150,192.168.70.129,44100,,8081,,6,15
175,192.168.70.129,192.168.70.150,8081,,44100,,6,15
176,192.168.70.129,192.168.70.150,8081,,44100,,6,15
177,192.168.70.129,192.168.70.150,8081,,44100,,6,15
178,192.168.70.150,192.168.70.129,44100,,8081,,6,15
179,192.168.70.150,192.168.70.129,44100,,8081,,6,15
180,192.168.70.129,192.168.70.150,8081,,44100,,6,15
181,192.168.70.150,192.168.70.129,44100,,8081,,6,15
182,192.168.70.150,192.168.70.129,44100,,8081,,6,15
183,192.168.70.129,192.168.70.150,8081,,44100,,6,15
184,192.168.70.150,192.168.70.129,44100,,8081,,6,15
185,192.168.70.150,192.168.70.129,44112,,8081,,6,16
186,192.168.70.129,192.168.70.150,8081,,44112,,6,16
187,192.168.70.150,192.168.70.129,44112,,8081,,6,16
188,192.168.70.150,192.168.70.129,44112,,8081,,6,16
189,192.168.70.129,192.168.70.150,8081,,44112,,6,16
190,192.168.70.129,192.168.70.150,8081,,44112,,6,16
191,192.168.70.129,192.168.70.150,8081,,44112,,6,16
192,192.168.70.150,192.168.70.129,44112,,8081,,6,16
193,192.168.70.150,192.168.70.129,44112,,8081,,6,16
194,192.168.70.129,192.168.70.150,8081,,44112,,6,16
195,192.168.70.150,192.168.70.129,44112,,8081,,6,16
196,192.168.70.150,192.168.70.129,44112,,8081,,6,16
197,192.168.70.129,192.168.70.150,8081,,44112,,6,16
198,192.168.70.150,192.168.70.129,44112,,8081,,6,16
199,192.168.70.150,192.168.70.129,44122,,8081,,6,17
200,192.168.70.129,192.168.70.150,8081,,44122,,6,17
201,192.168.70.150,192.168.70.129,44122,,8081,,6,17
202,192.168.70.150,192.168.70.129,44122,,8081,,6,17
203,192.168.70.129,192.168.70.150,8081,,44122,,6,17
204,192.168.70.129,192.168.70.150,8081,,44122,,6,17
205,192.168.70.129,192.168.70.150,8081,,44122,,6,17
