frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
170,192.168.70.150,151.101.133.91,43302,,443,,6,8
171,34.107.243.93,192.168.70.150,443,,39326,,6,14
172,192.168.70.150,34.107.243.93,39326,,443,,6,14
173,192.168.70.150,34.107.243.93,39326,,443,,6,14
174,34.107.243.93,192.168.70.150,443,,39326,,6,14
175,192.168.70.150,34.107.243.93,39326,,443,,6,14
176,34.107.243.93,192.168.70.150,443,,39326,,6,14
177,192.168.70.150,192.168.70.2,,43657,,53,17,16
178,192.168.70.150,192.168.70.2,,45251,,53,17,17
179,192.168.70.150,192.168.70.2,,45251,,53,17,17
180,192.168.70.150,192.168.70.2,,39699,,53,17,18
181,34.107.243.93,192.168.70.150,443,,39326,,6,14
182,151.101.133.91,192.168.70.150,443,,43306,,6,15
183,192.168.70.150,151.101.133.91,43306,,443,,6,15
184,192.168.70.150,34.107.243.93,39326,,443,,6,14
185,34.107.243.93,192.168.70.150,443,,39326,,6,14
186,192.168.70.150,34.107.243.93,39336,,443,,6,19
187,192.168.70.150,151.101.133.91,43306,,443,,6,15
188,151.101.133.91,192.168.70.150,443,,43306,,6,15
189,192.168.70.150,151.101.133.91,43306,,443,,6,15
190,151.101.133.91,192.168.70.150,443,,43306,,6,15
191,192.168.70.150,151.101.133.91,43306,,443,,6,15
192,192.168.70.150,151.101.133.91,43306,,443,,6,15
193,151.101.133.91,192.168.70.150,443,,43306,,6,15
194,151.101.133.91,192.168.70.150,443,,43306,,6,15
195,192.168.70.2,192.168.70.150,,53,,45251,17,17
196,192.168.70.2,192.168.70.150,,53,,43657,17,16
197,192.168.70.150,192.168.70.2,,52071,,53,17,20
198,192.168.70.150,192.168.70.2,,52071,,53,17,20
199,192.168.70.2,192.168.70.150,,53,,39699,17,18
200,192.168.70.150,192.168.70.2,,52176,,53,17,21
201,192.168.70.2,192.168.70.150,,53,,45251,17,17
202,192.168.70.150,192.168.70.2,,43859,,53,17,22
203,192.168.70.150,192.168.70.2,,43859,,53,17,22
204,34.107.243.93,192.168.70.150,443,,39326,,6,14
205,34.107.243.93,192.168.70.150,443,,39336,,6,19
206,151.101.133.91,192.168.70.150,443,,43306,,6,15
207,192.168.70.150,34.107.243.93,39336,,443,,6,19
208,192.168.70.150,151.101.133.91,43306,,443,,6,15
209,192.168.70.150,34.107.243.93,39336,,443,,6,19
210,34.107.243.93,192.168.70.150,443,,39336,,6,19
211,192.168.70.2,192.168.70.150,,53,,52176,17,21
212,192.168.70.2,192.168.70.150,,53,,43859,17,22
213,192.168.70.2,192.168.70.150,,53,,52071,17,20
214,192.168.70.150,34.107.221.82,58300,,80,,6,23
215,192.168.70.150,82.165.173.235,,47692,,123,17,24
216,192.168.70.2,192.168.70.150,,53,,52071,17,20
217,192.168.70.2,192.168.70.150,,53,,43859,17,22
218,34.107.221.82,192.168.70.150,80,,58300,,6,23
219,192.168.70.150,34.107.221.82,58300,,80,,6,23
220,192.168.70.150,34.107.221.82,58300,,80,,6,23
221,34.107.221.82,192.168.70.150,80,,58300,,6,23
222,82.165.173.235,192.168.70.150,,123,,47692,17,24
223,34.107.243.93,192.168.70.150,443,,39336,,6,19
224,192.168.70.150,34.107.243.93,39336,,443,,6,19
225,192.168.70.150,34.107.243.93,39336,,443,,6,19
226,34.107.243.93,192.168.70.150,443,,39336,,6,19
227,192.168.70.150,34.107.243.93,39336,,443,,6,19
228,34.107.243.93,192.168.70.150,443,,39336,,6,19
229,192.168.70.150,34.107.243.93,39326,,443,,6,14
230,34.107.221.82,192.168.70.150,80,,58300,,6,23
231,192.168.70.150,34.107.221.82,58300,,80,,6,23
232,34.107.243.93,192.168.70.150,443,,39336,,6,19
233,192.168.70.150,34.107.243.93,39336,,443,,6,19
234,34.107.243.93,192.168.70.150,443,,39336,,6,19
235,34.107.243.93,192.168.70.150,443,,39336,,6,19
236,192.168.70.150,34.107.243.93,39336,,443,,6,19
237,192.168.70.150,192.168.70.2,,47888,,53,17,25
238,192.168.70.150,192.168.70.2,,47890,,53,17,26
239,192.168.70.150,192.168.70.2,,47890,,53,17,26
240,192.168.70.150,192.168.70.2,,56329,,53,17,27
241,192.168.70.2,192.168.70.150,,53,,47888,17,25
242,192.168.70.150,192.168.70.2,,49859,,53,17,28
243,192.168.70.150,192.168.70.2,,49859,,53,17,28
244,192.168.70.2,192.168.70.150,,53,,47890,17,26
245,192.168.70.2,192.168.70.150,,53,,47890,17,26
246,192.168.70.150,151.101.133.91,43314,,443,,6,29
247,192.168.70.150,151.101.133.91,43328,,443,,6,30
248,192.168.70.150,151.101.133.91,43342,,443,,6,31
249,192.168.70.150,151.101.133.91,43350,,443,,6,32
250,151.101.133.91,192.168.70.150,443,,43314,,6,29
251,192.168.70.150,151.101.133.91,43314,,443,,6,29
252,192.168.70.150,151.101.133.91,43314,,443,,6,29
253,151.101.133.91,192.168.70.150,443,,43314,,6,29
254,192.168.70.2,192.168.70.150,,53,,49859,17,28
255,151.101.133.91,192.168.70.150,443,,43314,,6,29
256,192.168.70.2,192.168.70.150,,53,,49859,17,28
257,151.101.133.91,192.168.70.150,443,,43328,,6,30
258,192.168.70.150,151.101.133.91,43328,,443,,6,30
259,192.168.70.150,151.101.133.91,43328,,443,,6,30
260,151.101.133.91,192.168.70.150,443,,43328,,6,30
261,151.101.133.91,192.168.70.150,443,,43328,,6,30
262,151.101.133.91,192.168.70.150,443,,43350,,6,32
263,151.101.133.91,192.168.70.150,443,,43342,,6,31
264,192.168.70.150,151.101.133.91,43350,,443,,6,32
265,192.168.70.150,151.101.133.91,43342,,443,,6,31
266,192.168.70.150,151.101.133.91,43350,,443,,6,32
267,151.101.133.91,192.168.70.150,443,,43350,,6,32
268,151.101.133.91,192.168.70.150,443,,43350,,6,32
269,192.168.70.150,151.101.133.91,43342,,443,,6,31
270,151.101.133.91,192.168.70.150,443,,43342,,6,31
271,151.101.133.91,192.168.70.150,443,,43342,,6,31
272,192.168.70.2,192.168.70.150,,53,,56329,17,27
273,192.168.70.150,151.101.1.91,50860,,443,,6,33
274,192.168.70.150,151.101.1.91,50868,,443,,6,34
275,192.168.70.150,151.101.1.91,50882,,443,,6,35
276,151.101.133.91,192.168.70.150,443,,43314,,6,29
277,192.168.70.150,151.101.133.91,43314,,443,,6,29
278,151.101.1.91,192.168.70.150,443,,50860,,6,33
279,151.101.1.91,192.168.70.150,443,,50868,,6,34
280,192.168.70.150,151.101.1.91,50860,,443,,6,33
281,192.168.70.150,151.101.1.91,50868,,443,,6,34
282,192.168.70.150,151.101.1.91,50868,,443,,6,34
283,151.101.1.91,192.168.70.150,443,,50868,,6,34
284,151.101.1.91,192.168.70.150,443,,50868,,6,34
285,192.168.70.150,151.101.1.91,50860,,443,,6,33
286,151.101.1.91,192.168.70.150,443,,50860,,6,33
287,151.101.1.91,192.168.70.150,443,,50860,,6,33
288,192.168.70.150,151.101.133.91,43314,,443,,6,29
289,151.101.133.91,192.168.70.150,443,,43314,,6,29
290,192.168.70.150,151.101.133.91,43314,,443,,6,29
291,151.101.133.91,192.168.70.150,443,,43314,,6,29
292,151.101.1.91,192.168.70.150,443,,50882,,6,35
293,192.168.70.150,151.101.1.91,50882,,443,,6,35
294,192.168.70.150,151.101.1.91,50882,,443,,6,35
295,151.101.1.91,192.168.70.150,443,,50882,,6,35
296,151.101.1.91,192.168.70.150,443,,50882,,6,35
297,151.101.133.91,192.168.70.150,443,,43328,,6,30
298,192.168.70.150,151.101.133.91,43328,,443,,6,30
299,192.168.70.150,151.101.133.91,43328,,443,,6,30
300,151.101.133.91,192.168.70.150,443,,43328,,6,30
301,192.168.70.150,151.101.133.91,43328,,443,,6,30
302,151.101.133.91,192.168.70.150,443,,43328,,6,30
303,192.168.70.150,151.101.133.91,43328,,443,,6,30
304,192.168.70.150,151.101.133.91,43328,,443,,6,30
305,151.101.133.91,192.168.70.150,443,,43328,,6,30
306,151.101.133.91,192.168.70.150,443,,43328,,6,30
307,151.101.133.91,192.168.70.150,443,,43350,,6,32
308,151.101.133.91,192.168.70.150,443,,43342,,6,31
309,151.101.133.91,192.168.70.150,443,,43350,,6,32
310,151.101.133.91,192.168.70.150,443,,43342,,6,31
311,192.168.70.150,151.101.133.91,43350,,443,,6,32
312,192.168.70.150,151.101.133.91,43342,,443,,6,31
313,192.168.70.150,151.101.133.91,43350,,443,,6,32
314,192.168.70.150,151.101.133.91,43342,,443,,6,31
315,192.168.70.150,151.101.133.91,43350,,443,,6,32
316,151.101.133.91,192.168.70.150,443,,43350,,6,32
317,192.168.70.150,151.101.133.91,43350,,443,,6,32
318,151.101.133.91,192.168.70.150,443,,43350,,6,32
319,192.168.70.150,151.101.133.91,43350,,443,,6,32
320,192.168.70.150,151.101.133.91,43350,,443,,6,32
321,151.101.133.91,192.168.70.150,443,,43350,,6,32
322,151.101.133.91,192.168.70.150,443,,43350,,6,32
323,192.168.70.150,151.101.133.91,43342,,443,,6,31
324,151.101.133.91,192.168.70.150,443,,43342,,6,31
325,192.168.70.150,151.101.133.91,43342,,443,,6,31
326,151.101.133.91,192.168.70.150,443,,43342,,6,31
327,192.168.70.150,151.101.133.91,43342,,443,,6,31
328,192.168.70.150,151.101.133.91,43342,,443,,6,31
329,151.101.133.91,192.168.70.150,443,,43342,,6,31
330,151.101.133.91,192.168.70.150,443,,43342,,6,31
331,151.101.133.91,192.168.70.150,443,,43328,,6,30
332,192.168.70.150,151.101.133.91,43328,,443,,6,30
333,151.101.133.91,192.168.70.150,443,,43314,,6,29
334,192.168.70.150,151.101.133.91,43314,,443,,6,29
335,151.101.133.91,192.168.70.150,443,,43314,,6,29
336,151.101.1.91,192.168.70.150,443,,50868,,6,34
337,192.168.70.150,151.101.1.91,50868,,443,,6,34
338,151.101.1.91,192.168.70.150,443,,50868,,6,34
339,151.101.1.91,192.168.70.150,443,,50860,,6,33
340,151.101.1.91,192.168.70.150,443,,50860,,6,33
341,192.168.70.150,151.101.1.91,50868,,443,,6,34
342,192.168.70.150,151.101.1.91,50860,,443,,6,33
343,192.168.70.150,151.101.1.91,50868,,443,,6,34
344,151.101.1.91,192.168.70.150,443,,50868,,6,34
345,192.168.70.150,151.101.1.91,50860,,443,,6,33
346,151.101.1.91,192.168.70.150,443,,50860,,6,33
347,192.168.70.150,151.101.1.91,50868,,443,,6,34
348,151.101.1.91,192.168.70.150,443,,50868,,6,34
349,192.168.70.150,151.101.1.91,50860,,443,,6,33
350,151.101.1.91,192.168.70.150,443,,50860,,6,33
351,192.168.70.150,151.101.1.91,50860,,443,,6,33
352,151.101.1.91,192.168.70.150,443,,50860,,6,33
353,192.168.70.150,151.101.1.91,50860,,443,,6,33
354,151.101.1.91,192.168.70.150,443,,50860,,6,33
355,151.101.133.91,192.168.70.150,443,,43350,,6,32
356,151.101.133.91,192.168.70.150,443,,43342,,6,31
357,192.168.70.150,151.101.133.91,43350,,443,,6,32
358,192.168.70.150,151.101.133.91,43342,,443,,6,31
359,151.101.1.91,192.168.70.150,443,,50882,,6,35
360,192.168.70.150,151.101.1.91,50882,,443,,6,35
361,151.101.1.91,192.168.70.150,443,,50882,,6,35
362,192.168.70.150,151.101.1.91,50882,,443,,6,35
363,192.168.70.150,151.101.1.91,50882,,443,,6,35
364,151.101.1.91,192.168.70.150,443,,50882,,6,35
365,192.168.70.150,151.101.1.91,50882,,443,,6,35
366,151.101.1.91,192.168.70.150,443,,50882,,6,35
367,192.168.70.150,151.101.1.91,50882,,443,,6,35
368,192.168.70.150,151.101.1.91,50882,,443,,6,35
369,151.101.1.91,192.168.70.150,443,,50882,,6,35
370,151.101.1.91,192.168.70.150,443,,50882,,6,35
371,151.101.1.91,192.168.70.150,443,,50860,,6,33
372,192.168.70.150,151.101.1.91,50860,,443,,6,33
373,151.101.1.91,192.168.70.150,443,,50882,,6,35
374,192.168.70.150,151.101.1.91,50882,,443,,6,35
375,151.101.1.91,192.168.70.150,443,,50868,,6,34
376,192.168.70.150,151.101.1.91,50868,,443,,6,34
377,151.101.1.91,192.168.70.150,443,,50868,,6,34
378,,,,,,,,N/A
379,,,,,,,,N/A
380,192.168.70.150,34.107.221.82,58300,,80,,6,23
381,192.168.70.150,34.107.221.82,58300,,80,,6,23
382,34.107.221.82,192.168.70.150,80,,58300,,6,23
383,192.168.70.150,192.168.70.129,39178,,8081,,6,36
384,192.168.70.129,192.168.70.150,8081,,39178,,6,36
385,192.168.70.150,192.168.70.129,39178,,8081,,6,36
386,192.168.70.150,192.168.70.129,39178,,8081,,6,36
387,192.168.70.129,192.168.70.150,8081,,39178,,6,36
388,192.168.70.129,192.168.70.150,8081,,39178,,6,36
389,192.168.70.150,192.168.70.129,39178,,8081,,6,36
390,192.168.70.129,192.168.70.150,8081,,39178,,6,36
391,192.168.70.150,192.168.70.129,39178,,8081,,6,36
392,192.168.70.150,192.168.70.129,39178,,8081,,6,36
393,192.168.70.129,192.168.70.150,8081,,39178,,6,36
394,192.168.70.150,192.168.70.129,39178,,8081,,6,36
395,192.168.70.150,192.168.70.129,39194,,8081,,6,37
396,192.168.70.129,192.168.70.150,8081,,39194,,6,37
397,192.168.70.150,192.168.70.129,39194,,8081,,6,37
398,192.168.70.150,192.168.70.129,39194,,8081,,6,37
399,192.168.70.129,192.168.70.150,8081,,39194,,6,37
400,192.168.70.129,192.168.70.150,8081,,39194,,6,37
401,192.168.70.129,192.168.70.150,8081,,39194,,6,37
402,192.168.70.150,192.168.70.129,39194,,8081,,6,37
403,192.168.70.129,192.168.70.150,8081,,39194,,6,37
404,192.168.70.150,192.168.70.129,39194,,8081,,6,37
405,192.168.70.150,192.168.70.129,39194,,8081,,6,37
406,192.168.70.129,192.168.70.150,8081,,39194,,6,37
407,192.168.70.129,192.168.70.150,8081,,39194,,6,37
408,192.168.70.150,192.168.70.129,39194,,8081,,6,37
409,192.168.70.150,192.168.70.129,39194,,8081,,6,37
410,192.168.70.150,192.168.70.129,39194,,8081,,6,37
411,192.168.70.129,192.168.70.150,8081,,39194,,6,37
412,192.168.70.150,192.168.70.129,39194,,8081,,6,37
413,192.168.70.150,192.168.70.129,39208,,8081,,6,38
414,192.168.70.150,192.168.70.129,39220,,8081,,6,39
415,192.168.70.129,192.168.70.150,8081,,39208,,6,38
416,192.168.70.129,192.168.70.150,8081,,39220,,6,39
417,192.168.70.150,192.168.70.129,39236,,8081,,6,40
418,192.168.70.150,192.168.70.129,39244,,8081,,6,41
419,192.168.70.129,192.168.70.150,8081,,39236,,6,40
420,192.168.70.129,192.168.70.150,8081,,39244,,6,41
421,192.168.70.150,192.168.70.129,39208,,8081,,6,38
422,192.168.70.150,192.168.70.129,39220,,8081,,6,39
423,192.168.70.150,192.168.70.129,39236,,8081,,6,40
424,192.168.70.150,192.168.70.129,39244,,8081,,6,41
425,192.168.70.150,192.168.70.129,39208,,8081,,6,38
426,192.168.70.129,192.168.70.150,8081,,39208,,6,38
427,192.168.70.150,192.168.70.129,39220,,8081,,6,39
428,192.168.70.150,192.168.70.129,39236,,8081,,6,40
429,192.168.70.150,192.168.70.129,39244,,8081,,6,41
430,192.168.70.150,192.168.70.129,39258,,8081,,6,42
431,192.168.70.129,192.168.70.150,8081,,39220,,6,39
432,192.168.70.129,192.168.70.150,8081,,39236,,6,40
433,192.168.70.129,192.168.70.150,8081,,39244,,6,41
434,192.168.70.129,192.168.70.150,8081,,39258,,6,42
435,192.168.70.150,192.168.70.129,39264,,8081,,6,43
436,192.168.70.129,192.168.70.150,8081,,39264,,6,43
437,192.168.70.150,192.168.70.129,39258,,8081,,6,42
438,192.168.70.150,192.168.70.129,39264,,8081,,6,43
439,192.168.70.150,192.168.70.129,39258,,8081,,6,42
440,192.168.70.129,192.168.70.150,8081,,39258,,6,42
441,192.168.70.150,192.168.70.129,39264,,8081,,6,43
442,192.168.70.129,192.168.70.150,8081,,39264,,6,43
443,192.168.70.129,192.168.70.150,8081,,39208,,6,38
444,192.168.70.150,192.168.70.129,39208,,8081,,6,38
445,192.168.70.150,192.168.70.129,39208,,8081,,6,38
446,192.168.70.150,192.168.70.129,39272,,8081,,6,44
447,192.168.70.129,192.168.70.150,8081,,39272,,6,44
448,192.168.70.150,192.168.70.129,39272,,8081,,6,44
449,192.168.70.150,192.168.70.129,39272,,8081,,6,44
450,192.168.70.129,192.168.70.150,8081,,39272,,6,44
451,192.168.70.129,192.168.70.150,8081,,39208,,6,38
452,192.168.70.150,192.168.70.129,39208,,8081,,6,38
453,192.168.70.129,192.168.70.150,8081,,39220,,6,39
454,192.168.70.150,192.168.70.129,39220,,8081,,6,39
455,192.168.70.129,192.168.70.150,8081,,39220,,6,39
456,192.168.70.129,192.168.70.150,8081,,39220,,6,39
457,192.168.70.150,192.168.70.129,39220,,8081,,6,39
458,192.168.70.150,192.168.70.129,39220,,8081,,6,39
459,192.168.70.129,192.168.70.150,8081,,39244,,6,41
460,192.168.70.150,192.168.70.129,39244,,8081,,6,41
461,192.168.70.129,192.168.70.150,8081,,39244,,6,41
462,192.168.70.129,192.168.70.150,8081,,39236,,6,40
463,192.168.70.129,192.168.70.150,8081,,39258,,6,42
464,192.168.70.150,192.168.70.129,39244,,8081,,6,41
465,192.168.70.129,192.168.70.150,8081,,39220,,6,39
466,192.168.70.150,192.168.70.129,39236,,8081,,6,40
467,192.168.70.129,192.168.70.150,8081,,39236,,6,40
468,192.168.70.150,192.168.70.129,39258,,8081,,6,42
469,192.168.70.129,192.168.70.150,8081,,39258,,6,42
470,192.168.70.150,192.168.70.129,39220,,8081,,6,39
471,192.168.70.150,192.168.70.129,39244,,8081,,6,41
472,192.168.70.150,192.168.70.129,39220,,8081,,6,39
