frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
184,127.0.0.1,127.0.0.1,57826,,8081,,6,16
185,127.0.0.1,127.0.0.1,8081,,57826,,6,16
186,127.0.0.1,127.0.0.1,8081,,57826,,6,16
187,127.0.0.1,127.0.0.1,57826,,8081,,6,16
188,127.0.0.1,127.0.0.1,8081,,57826,,6,16
189,127.0.0.1,127.0.0.1,57826,,8081,,6,16
190,127.0.0.1,127.0.0.1,57826,,8081,,6,16
191,127.0.0.1,127.0.0.1,8081,,57826,,6,16
192,127.0.0.1,127.0.0.1,57826,,8081,,6,16
193,127.0.0.1,127.0.0.1,57830,,8081,,6,17
194,127.0.0.1,127.0.0.1,8081,,57830,,6,17
195,127.0.0.1,127.0.0.1,57830,,8081,,6,17
196,127.0.0.1,127.0.0.1,57830,,8081,,6,17
197,127.0.0.1,127.0.0.1,8081,,57830,,6,17
198,127.0.0.1,127.0.0.1,8081,,57830,,6,17
199,127.0.0.1,127.0.0.1,57830,,8081,,6,17
200,127.0.0.1,127.0.0.1,8081,,57830,,6,17
201,127.0.0.1,127.0.0.1,57830,,8081,,6,17
202,127.0.0.1,127.0.0.1,57830,,8081,,6,17
203,127.0.0.1,127.0.0.1,8081,,57830,,6,17
204,127.0.0.1,127.0.0.1,57830,,8081,,6,17
205,127.0.0.1,127.0.0.1,57838,,8081,,6,18
206,127.0.0.1,127.0.0.1,8081,,57838,,6,18
207,127.0.0.1,127.0.0.1,57838,,8081,,6,18
208,127.0.0.1,127.0.0.1,57838,,8081,,6,18
209,127.0.0.1,127.0.0.1,8081,,57838,,6,18
210,127.0.0.1,127.0.0.1,8081,,57838,,6,18
211,127.0.0.1,127.0.0.1,57838,,8081,,6,18
212,127.0.0.1,127.0.0.1,8081,,57838,,6,18
213,127.0.0.1,127.0.0.1,57838,,8081,,6,18
214,127.0.0.1,127.0.0.1,57838,,8081,,6,18
215,127.0.0.1,127.0.0.1,8081,,57838,,6,18
216,127.0.0.1,127.0.0.1,57838,,8081,,6,18
217,192.168.70.146,192.168.70.129,60532,,8081,,6,19
218,192.168.70.129,192.168.70.146,8081,,60532,,6,19
219,192.168.70.146,192.168.70.129,60532,,8081,,6,19
220,192.168.70.146,192.168.70.129,60532,,8081,,6,19
221,192.168.70.129,192.168.70.146,8081,,60532,,6,19
222,192.168.70.129,192.168.70.146,8081,,60532,,6,19
223,192.168.70.146,192.168.70.129,60532,,8081,,6,19
224,192.168.70.129,192.168.70.146,8081,,60532,,6,19
225,192.168.70.146,192.168.70.129,60532,,8081,,6,19
226,192.168.70.146,192.168.70.129,60532,,8081,,6,19
227,192.168.70.129,192.168.70.146,8081,,60532,,6,19
228,192.168.70.146,192.168.70.129,60532,,8081,,6,19
229,127.0.0.1,127.0.0.1,57852,,8081,,6,20
230,127.0.0.1,127.0.0.1,8081,,57852,,6,20
231,127.0.0.1,127.0.0.1,57852,,8081,,6,20
232,127.0.0.1,127.0.0.1,57852,,8081,,6,20
233,127.0.0.1,127.0.0.1,8081,,57852,,6,20
234,127.0.0.1,127.0.0.1,8081,,57852,,6,20
235,127.0.0.1,127.0.0.1,57852,,8081,,6,20
236,127.0.0.1,127.0.0.1,8081,,57852,,6,20
237,127.0.0.1,127.0.0.1,57852,,8081,,6,20
238,127.0.0.1,127.0.0.1,57852,,8081,,6,20
239,127.0.0.1,127.0.0.1,8081,,57852,,6,20
240,127.0.0.1,127.0.0.1,57852,,8081,,6,20
241,127.0.0.1,127.0.0.1,57868,,8081,,6,21
242,127.0.0.1,127.0.0.1,8081,,57868,,6,21
243,127.0.0.1,127.0.0.1,57868,,8081,,6,21
244,127.0.0.1,127.0.0.1,57868,,8081,,6,21
245,127.0.0.1,127.0.0.1,8081,,57868,,6,21
246,127.0.0.1,127.0.0.1,8081,,57868,,6,21
247,127.0.0.1,127.0.0.1,57868,,8081,,6,21
248,127.0.0.1,127.0.0.1,8081,,57868,,6,21
249,127.0.0.1,127.0.0.1,57868,,8081,,6,21
250,127.0.0.1,127.0.0.1,57868,,8081,,6,21
251,127.0.0.1,127.0.0.1,8081,,57868,,6,21
252,127.0.0.1,127.0.0.1,57868,,8081,,6,21
253,127.0.0.1,127.0.0.1,57872,,8081,,6,22
254,127.0.0.1,127.0.0.1,8081,,57872,,6,22
255,127.0.0.1,127.0.0.1,57872,,8081,,6,22
256,127.0.0.1,127.0.0.1,57872,,8081,,6,22
257,127.0.0.1,127.0.0.1,8081,,57872,,6,22
258,127.0.0.1,127.0.0.1,8081,,57872,,6,22
259,127.0.0.1,127.0.0.1,57872,,8081,,6,22
260,127.0.0.1,127.0.0.1,8081,,57872,,6,22
261,127.0.0.1,127.0.0.1,57872,,8081,,6,22
262,127.0.0.1,127.0.0.1,57872,,8081,,6,22
263,127.0.0.1,127.0.0.1,8081,,57872,,6,22
264,127.0.0.1,127.0.0.1,57872,,8081,,6,22
265,127.0.0.1,127.0.0.1,57888,,8081,,6,23
266,127.0.0.1,127.0.0.1,8081,,57888,,6,23
267,127.0.0.1,127.0.0.1,57888,,8081,,6,23
268,127.0.0.1,127.0.0.1,57888,,8081,,6,23
269,127.0.0.1,127.0.0.1,8081,,57888,,6,23
270,127.0.0.1,127.0.0.1,8081,,57888,,6,23
271,127.0.0.1,127.0.0.1,57888,,8081,,6,23
272,127.0.0.1,127.0.0.1,8081,,57888,,6,23
273,127.0.0.1,127.0.0.1,57888,,8081,,6,23
274,127.0.0.1,127.0.0.1,57888,,8081,,6,23
275,127.0.0.1,127.0.0.1,8081,,57888,,6,23
276,127.0.0.1,127.0.0.1,57888,,8081,,6,23
277,127.0.0.1,127.0.0.1,57900,,8081,,6,24
278,127.0.0.1,127.0.0.1,8081,,57900,,6,24
279,127.0.0.1,127.0.0.1,57900,,8081,,6,24
280,127.0.0.1,127.0.0.1,57900,,8081,,6,24
281,127.0.0.1,127.0.0.1,8081,,57900,,6,24
282,127.0.0.1,127.0.0.1,8081,,57900,,6,24
283,127.0.0.1,127.0.0.1,57900,,8081,,6,24
284,127.0.0.1,127.0.0.1,8081,,57900,,6,24
285,127.0.0.1,127.0.0.1,57900,,8081,,6,24
286,127.0.0.1,127.0.0.1,57900,,8081,,6,24
287,127.0.0.1,127.0.0.1,8081,,57900,,6,24
288,127.0.0.1,127.0.0.1,57900,,8081,,6,24
289,127.0.0.1,127.0.0.1,57904,,8081,,6,25
290,127.0.0.1,127.0.0.1,8081,,57904,,6,25
291,127.0.0.1,127.0.0.1,57904,,8081,,6,25
292,127.0.0.1,127.0.0.1,57904,,8081,,6,25
293,127.0.0.1,127.0.0.1,8081,,57904,,6,25
294,127.0.0.1,127.0.0.1,8081,,57904,,6,25
295,127.0.0.1,127.0.0.1,57904,,8081,,6,25
296,127.0.0.1,127.0.0.1,8081,,57904,,6,25
297,127.0.0.1,127.0.0.1,57904,,8081,,6,25
298,127.0.0.1,127.0.0.1,57904,,8081,,6,25
299,127.0.0.1,127.0.0.1,8081,,57904,,6,25
300,127.0.0.1,127.0.0.1,57904,,8081,,6,25
301,127.0.0.1,127.0.0.1,57920,,8081,,6,26
302,127.0.0.1,127.0.0.1,8081,,57920,,6,26
303,127.0.0.1,127.0.0.1,57920,,8081,,6,26
304,127.0.0.1,127.0.0.1,57920,,8081,,6,26
305,127.0.0.1,127.0.0.1,8081,,57920,,6,26
306,127.0.0.1,127.0.0.1,8081,,57920,,6,26
307,127.0.0.1,127.0.0.1,57920,,8081,,6,26
308,127.0.0.1,127.0.0.1,8081,,57920,,6,26
309,127.0.0.1,127.0.0.1,57920,,8081,,6,26
310,127.0.0.1,127.0.0.1,57920,,8081,,6,26
311,127.0.0.1,127.0.0.1,8081,,57920,,6,26
312,127.0.0.1,127.0.0.1,57920,,8081,,6,26
313,127.0.0.1,127.0.0.1,57926,,8081,,6,27
314,127.0.0.1,127.0.0.1,8081,,57926,,6,27
315,127.0.0.1,127.0.0.1,57926,,8081,,6,27
316,127.0.0.1,127.0.0.1,57926,,8081,,6,27
317,127.0.0.1,127.0.0.1,8081,,57926,,6,27
318,127.0.0.1,127.0.0.1,8081,,57926,,6,27
319,127.0.0.1,127.0.0.1,57926,,8081,,6,27
320,127.0.0.1,127.0.0.1,8081,,57926,,6,27
321,127.0.0.1,127.0.0.1,57926,,8081,,6,27
322,127.0.0.1,127.0.0.1,57926,,8081,,6,27
323,127.0.0.1,127.0.0.1,8081,,57926,,6,27
324,127.0.0.1,127.0.0.1,57926,,8081,,6,27
325,127.0.0.1,127.0.0.1,57936,,8081,,6,28
326,127.0.0.1,127.0.0.1,8081,,57936,,6,28
327,127.0.0.1,127.0.0.1,57936,,8081,,6,28
328,127.0.0.1,127.0.0.1,57936,,8081,,6,28
329,127.0.0.1,127.0.0.1,8081,,57936,,6,28
330,127.0.0.1,127.0.0.1,8081,,57936,,6,28
331,127.0.0.1,127.0.0.1,57936,,8081,,6,28
332,127.0.0.1,127.0.0.1,8081,,57936,,6,28
333,127.0.0.1,127.0.0.1,57936,,8081,,6,28
334,127.0.0.1,127.0.0.1,57936,,8081,,6,28
335,127.0.0.1,127.0.0.1,8081,,57936,,6,28
336,127.0.0.1,127.0.0.1,57936,,8081,,6,28
337,127.0.0.1,127.0.0.1,57948,,8081,,6,29
338,127.0.0.1,127.0.0.1,8081,,57948,,6,29
339,127.0.0.1,127.0.0.1,57948,,8081,,6,29
340,127.0.0.1,127.0.0.1,57948,,8081,,6,29
341,127.0.0.1,127.0.0.1,8081,,57948,,6,29
342,127.0.0.1,127.0.0.1,8081,,57948,,6,29
343,127.0.0.1,127.0.0.1,57948,,8081,,6,29
344,127.0.0.1,127.0.0.1,8081,,57948,,6,29
345,127.0.0.1,127.0.0.1,57948,,8081,,6,29
346,127.0.0.1,127.0.0.1,57948,,8081,,6,29
347,127.0.0.1,127.0.0.1,8081,,57948,,6,29
348,127.0.0.1,127.0.0.1,57948,,8081,,6,29
349,127.0.0.1,127.0.0.1,57960,,8081,,6,30
350,127.0.0.1,127.0.0.1,8081,,57960,,6,30
351,127.0.0.1,127.0.0.1,57960,,8081,,6,30
352,127.0.0.1,127.0.0.1,57960,,8081,,6,30
353,127.0.0.1,127.0.0.1,8081,,57960,,6,30
354,127.0.0.1,127.0.0.1,8081,,57960,,6,30
355,127.0.0.1,127.0.0.1,57960,,8081,,6,30
356,127.0.0.1,127.0.0.1,8081,,57960,,6,30
357,127.0.0.1,127.0.0.1,57960,,8081,,6,30
358,127.0.0.1,127.0.0.1,57960,,8081,,6,30
359,127.0.0.1,127.0.0.1,8081,,57960,,6,30
360,127.0.0.1,127.0.0.1,57960,,8081,,6,30
361,127.0.0.1,127.0.0.1,57976,,8081,,6,31
362,127.0.0.1,127.0.0.1,8081,,57976,,6,31
363,127.0.0.1,127.0.0.1,57976,,8081,,6,31
364,127.0.0.1,127.0.0.1,57976,,8081,,6,31
365,127.0.0.1,127.0.0.1,8081,,57976,,6,31
366,127.0.0.1,127.0.0.1,8081,,57976,,6,31
367,127.0.0.1,127.0.0.1,57976,,8081,,6,31
368,127.0.0.1,127.0.0.1,8081,,57976,,6,31
369,127.0.0.1,127.0.0.1,57976,,8081,,6,31
370,127.0.0.1,127.0.0.1,57976,,8081,,6,31
371,127.0.0.1,127.0.0.1,8081,,57976,,6,31
372,127.0.0.1,127.0.0.1,57976,,8081,,6,31
