frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
107,192.168.70.150,192.168.70.129,36582,,8081,,6,8
108,192.168.70.129,192.168.70.150,8081,,36582,,6,8
109,192.168.70.150,192.168.70.129,36582,,8081,,6,8
110,,,,,,,,N/A
111,192.168.70.150,192.168.70.129,46950,,502,,6,1
112,192.168.70.129,192.168.70.150,502,,46950,,6,1
113,192.168.70.150,192.168.70.129,46950,,502,,6,1
114,,,,,,,,N/A
115,,,,,,,,N/A
116,192.168.70.150,192.168.70.129,36592,,8081,,6,9
117,192.168.70.129,192.168.70.150,8081,,36592,,6,9
118,192.168.70.150,192.168.70.129,36592,,8081,,6,9
119,192.168.70.150,192.168.70.129,36592,,8081,,6,9
120,192.168.70.129,192.168.70.150,8081,,36592,,6,9
121,192.168.70.129,192.168.70.150,8081,,36592,,6,9
122,192.168.70.129,192.168.70.150,8081,,36592,,6,9
123,192.168.70.150,192.168.70.129,36592,,8081,,6,9
124,192.168.70.150,192.168.70.129,36592,,8081,,6,9
125,192.168.70.129,192.168.70.150,8081,,36592,,6,9
126,192.168.70.150,192.168.70.129,36592,,8081,,6,9
127,192.168.70.150,192.168.70.129,36592,,8081,,6,9
128,192.168.70.129,192.168.70.150,8081,,36592,,6,9
129,192.168.70.150,192.168.70.129,36592,,8081,,6,9
130,,,,,,,,N/A
131,192.168.70.150,192.168.70.129,46950,,502,,6,1
132,192.168.70.129,192.168.70.150,502,,46950,,6,1
133,192.168.70.150,192.168.70.129,46950,,502,,6,1
134,192.168.70.150,192.168.70.129,36604,,8081,,6,10
135,192.168.70.129,192.168.70.150,8081,,36604,,6,10
136,192.168.70.150,192.168.70.129,36604,,8081,,6,10
137,192.168.70.150,192.168.70.129,36604,,8081,,6,10
138,192.168.70.129,192.168.70.150,8081,,36604,,6,10
139,192.168.70.129,192.168.70.150,8081,,36604,,6,10
140,192.168.70.129,192.168.70.150,8081,,36604,,6,10
141,192.168.70.150,192.168.70.129,36604,,8081,,6,10
142,192.168.70.150,192.168.70.129,36604,,8081,,6,10
143,192.168.70.129,192.168.70.150,8081,,36604,,6,10
144,192.168.70.150,192.168.70.129,36604,,8081,,6,10
145,192.168.70.150,192.168.70.129,36604,,8081,,6,10
146,192.168.70.129,192.168.70.150,8081,,36604,,6,10
147,192.168.70.150,192.168.70.129,36604,,8081,,6,10
148,192.168.70.150,192.168.70.129,46950,,502,,6,1
149,192.168.70.129,192.168.70.150,502,,46950,,6,1
150,192.168.70.150,192.168.70.129,46950,,502,,6,1
151,,,,,,,,N/A
152,192.168.70.150,192.168.70.129,36620,,8081,,6,11
153,192.168.70.129,192.168.70.150,8081,,36620,,6,11
154,192.168.70.150,192.168.70.129,36620,,8081,,6,11
155,192.168.70.150,192.168.70.129,36620,,8081,,6,11
156,192.168.70.129,192.168.70.150,8081,,36620,,6,11
157,192.168.70.129,192.168.70.150,8081,,36620,,6,11
158,192.168.70.150,192.168.70.129,36620,,8081,,6,11
159,192.168.70.129,192.168.70.150,8081,,36620,,6,11
160,192.168.70.150,192.168.70.129,36620,,8081,,6,11
161,192.168.70.129,192.168.70.150,8081,,36620,,6,11
162,192.168.70.150,192.168.70.129,36620,,8081,,6,11
163,192.168.70.150,192.168.70.129,36620,,8081,,6,11
164,192.168.70.129,192.168.70.150,8081,,36620,,6,11
165,192.168.70.150,192.168.70.129,36620,,8081,,6,11
166,192.168.70.129,209.250.254.15,,57809,,21116,17,12
167,209.250.254.15,192.168.70.129,,21116,,57809,17,12
168,,,,,,,,N/A
169,192.168.70.150,192.168.70.129,46950,,502,,6,1
170,192.168.70.129,192.168.70.150,502,,46950,,6,1
171,192.168.70.150,192.168.70.129,46950,,502,,6,1
172,192.168.70.150,192.168.70.129,36626,,8081,,6,13
173,192.168.70.129,192.168.70.150,8081,,36626,,6,13
174,192.168.70.150,192.168.70.129,36626,,8081,,6,13
175,192.168.70.150,192.168.70.129,36626,,8081,,6,13
176,192.168.70.129,192.168.70.150,8081,,36626,,6,13
177,192.168.70.129,192.168.70.150,8081,,36626,,6,13
178,192.168.70.129,192.168.70.150,8081,,36626,,6,13
179,192.168.70.150,192.168.70.129,36626,,8081,,6,13
180,192.168.70.150,192.168.70.129,36626,,8081,,6,13
181,192.168.70.129,192.168.70.150,8081,,36626,,6,13
182,192.168.70.150,192.168.70.129,36626,,8081,,6,13
183,192.168.70.150,192.168.70.129,36626,,8081,,6,13
184,192.168.70.129,192.168.70.150,8081,,36626,,6,13
185,192.168.70.150,192.168.70.129,36626,,8081,,6,13
186,,,,,,,,N/A
187,192.168.70.150,192.168.70.129,46950,,502,,6,1
188,192.168.70.129,192.168.70.150,502,,46950,,6,1
189,192.168.70.150,192.168.70.129,46950,,502,,6,1
190,192.168.70.150,192.168.70.129,36640,,8081,,6,14
191,192.168.70.129,192.168.70.150,8081,,36640,,6,14
192,192.168.70.150,192.168.70.129,36640,,8081,,6,14
193,192.168.70.150,192.168.70.129,36640,,8081,,6,14
194,192.168.70.129,192.168.70.150,8081,,36640,,6,14
195,192.168.70.129,192.168.70.150,8081,,36640,,6,14
196,192.168.70.129,192.168.70.150,8081,,36640,,6,14
197,192.168.70.150,192.168.70.129,36640,,8081,,6,14
198,192.168.70.150,192.168.70.129,36640,,8081,,6,14
199,192.168.70.129,192.168.70.150,8081,,36640,,6,14
200,192.168.70.150,192.168.70.129,36640,,8081,,6,14
201,192.168.70.150,192.168.70.129,36640,,8081,,6,14
202,192.168.70.129,192.168.70.150,8081,,36640,,6,14
203,192.168.70.150,192.168.70.129,36640,,8081,,6,14
204,192.168.70.150,192.168.70.129,46950,,502,,6,1
205,192.168.70.129,192.168.70.150,502,,46950,,6,1
206,192.168.70.150,192.168.70.129,46950,,502,,6,1
207,192.168.70.129,84.17.62.6,49306,,443,,6,4
208,84.17.62.6,192.168.70.129,443,,49306,,6,4
209,192.168.70.150,192.168.70.129,56684,,8081,,6,15
210,192.168.70.129,192.168.70.150,8081,,56684,,6,15
211,192.168.70.150,192.168.70.129,56684,,8081,,6,15
212,192.168.70.150,192.168.70.129,56684,,8081,,6,15
213,192.168.70.129,192.168.70.150,8081,,56684,,6,15
214,192.168.70.129,192.168.70.150,8081,,56684,,6,15
215,192.168.70.129,192.168.70.150,8081,,56684,,6,15
216,192.168.70.150,192.168.70.129,56684,,8081,,6,15
217,192.168.70.150,192.168.70.129,56684,,8081,,6,15
218,192.168.70.129,192.168.70.150,8081,,56684,,6,15
219,192.168.70.150,192.168.70.129,56684,,8081,,6,15
220,192.168.70.150,192.168.70.129,56684,,8081,,6,15
221,192.168.70.129,192.168.70.150,8081,,56684,,6,15
222,192.168.70.150,192.168.70.129,56684,,8081,,6,15
223,192.168.70.150,192.168.70.129,46950,,502,,6,1
224,192.168.70.129,192.168.70.150,502,,46950,,6,1
225,192.168.70.150,192.168.70.129,46950,,502,,6,1
226,192.168.70.150,192.168.70.129,56686,,8081,,6,16
227,192.168.70.129,192.168.70.150,8081,,56686,,6,16
228,192.168.70.150,192.168.70.129,56686,,8081,,6,16
229,192.168.70.150,192.168.70.129,56686,,8081,,6,16
230,192.168.70.129,192.168.70.150,8081,,56686,,6,16
231,192.168.70.150,192.168.70.129,46950,,502,,6,1
232,192.168.70.129,192.168.70.150,502,,46950,,6,1
233,192.168.70.150,192.168.70.129,46950,,502,,6,1
234,192.168.70.129,192.168.70.150,8081,,56686,,6,16
235,192.168.70.129,192.168.70.150,8081,,56686,,6,16
236,192.168.70.150,192.168.70.129,56686,,8081,,6,16
