frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
214,192.168.70.150,192.168.70.129,58048,,102,,6,31
215,192.168.70.129,192.168.70.150,502,,50350,,6,30
216,192.168.70.150,192.168.70.129,50350,,502,,6,30
217,192.168.70.150,192.168.70.129,50350,,502,,6,30
218,192.168.70.129,192.168.70.150,102,,58048,,6,31
219,192.168.70.150,192.168.70.129,58048,,102,,6,31
220,192.168.70.150,192.168.70.129,58048,,102,,6,31
221,192.168.70.129,192.168.70.150,502,,50350,,6,30
222,192.168.70.129,192.168.70.150,102,,58048,,6,31
223,192.168.70.129,192.168.70.150,102,,58044,,6,29
224,192.168.70.129,192.168.70.150,502,,50348,,6,28
225,192.168.70.129,84.17.62.8,45368,,443,,6,1
226,84.17.62.8,192.168.70.129,443,,45368,,6,1
227,192.168.70.150,192.168.70.129,50350,,502,,6,30
228,192.168.70.150,192.168.70.129,44924,,502,,6,32
229,192.168.70.150,192.168.70.129,58048,,102,,6,31
230,192.168.70.150,192.168.70.129,56472,,102,,6,33
231,192.168.70.129,192.168.70.150,502,,44924,,6,32
232,192.168.70.150,192.168.70.129,44924,,502,,6,32
233,192.168.70.129,192.168.70.150,102,,56472,,6,33
234,192.168.70.150,192.168.70.129,56472,,102,,6,33
235,192.168.70.150,192.168.70.129,44924,,502,,6,32
236,192.168.70.150,192.168.70.129,56472,,102,,6,33
237,192.168.70.129,192.168.70.150,502,,44924,,6,32
238,192.168.70.129,192.168.70.150,102,,56472,,6,33
239,192.168.70.129,192.168.70.150,102,,58048,,6,31
240,192.168.70.129,192.168.70.150,502,,50350,,6,30
241,192.168.70.150,192.168.70.129,44924,,502,,6,32
242,192.168.70.150,192.168.70.129,44938,,502,,6,34
243,192.168.70.150,192.168.70.129,56472,,102,,6,33
244,192.168.70.150,192.168.70.129,56484,,102,,6,35
245,192.168.70.129,192.168.70.150,502,,44938,,6,34
246,192.168.70.150,192.168.70.129,44938,,502,,6,34
247,192.168.70.129,192.168.70.150,102,,56484,,6,35
248,192.168.70.150,192.168.70.129,56484,,102,,6,35
249,192.168.70.150,192.168.70.129,44938,,502,,6,34
250,192.168.70.150,192.168.70.129,56484,,102,,6,35
251,192.168.70.129,192.168.70.150,502,,44938,,6,34
252,192.168.70.129,192.168.70.150,102,,56484,,6,35
253,192.168.70.129,192.168.70.150,102,,56472,,6,33
254,192.168.70.129,192.168.70.150,502,,44924,,6,32
255,192.168.70.129,209.250.254.15,,43288,,21116,17,2
256,209.250.254.15,192.168.70.129,,21116,,43288,17,2
257,192.168.70.129,84.17.62.8,45368,,443,,6,1
258,84.17.62.8,192.168.70.129,443,,45368,,6,1
259,192.168.70.150,192.168.70.129,44938,,502,,6,34
260,192.168.70.150,192.168.70.129,37048,,502,,6,36
261,192.168.70.150,192.168.70.129,56484,,102,,6,35
262,192.168.70.150,192.168.70.129,46252,,102,,6,37
263,192.168.70.129,192.168.70.150,502,,37048,,6,36
264,192.168.70.150,192.168.70.129,37048,,502,,6,36
265,192.168.70.129,192.168.70.150,102,,46252,,6,37
266,192.168.70.150,192.168.70.129,46252,,102,,6,37
267,192.168.70.150,192.168.70.129,37048,,502,,6,36
268,192.168.70.150,192.168.70.129,46252,,102,,6,37
269,192.168.70.129,192.168.70.150,502,,37048,,6,36
270,192.168.70.129,192.168.70.150,102,,46252,,6,37
271,192.168.70.129,192.168.70.150,102,,56484,,6,35
272,192.168.70.129,192.168.70.150,502,,44938,,6,34
273,,,,,,,,N/A
274,,,,,,,,N/A
275,192.168.70.150,192.168.70.129,37048,,502,,6,36
276,192.168.70.150,192.168.70.129,37062,,502,,6,38
277,192.168.70.150,192.168.70.129,46252,,102,,6,37
278,192.168.70.150,192.168.70.129,46264,,102,,6,39
279,192.168.70.129,192.168.70.150,502,,37062,,6,38
280,192.168.70.129,192.168.70.150,102,,46264,,6,39
281,192.168.70.150,192.168.70.129,37062,,502,,6,38
282,192.168.70.150,192.168.70.129,46264,,102,,6,39
283,192.168.70.150,192.168.70.129,37062,,502,,6,38
284,192.168.70.150,192.168.70.129,46264,,102,,6,39
285,192.168.70.129,192.168.70.150,502,,37062,,6,38
286,192.168.70.129,192.168.70.150,102,,46264,,6,39
287,192.168.70.129,192.168.70.150,102,,46252,,6,37
288,192.168.70.129,192.168.70.150,502,,37048,,6,36
289,192.168.70.129,84.17.62.8,45368,,443,,6,1
290,84.17.62.8,192.168.70.129,443,,45368,,6,1
291,192.168.70.150,192.168.70.129,37062,,502,,6,38
292,192.168.70.150,192.168.70.129,51916,,502,,6,40
293,192.168.70.150,192.168.70.129,46264,,102,,6,39
294,192.168.70.150,192.168.70.129,45418,,102,,6,41
295,192.168.70.129,192.168.70.150,502,,51916,,6,40
296,192.168.70.129,192.168.70.150,102,,45418,,6,41
297,192.168.70.150,192.168.70.129,51916,,502,,6,40
298,192.168.70.150,192.168.70.129,45418,,102,,6,41
299,192.168.70.150,192.168.70.129,51916,,502,,6,40
300,192.168.70.150,192.168.70.129,45418,,102,,6,41
301,192.168.70.129,192.168.70.150,502,,51916,,6,40
302,192.168.70.129,192.168.70.150,102,,45418,,6,41
303,192.168.70.129,192.168.70.150,102,,46264,,6,39
304,192.168.70.129,192.168.70.150,502,,37062,,6,38
305,192.168.70.129,209.250.254.15,,43288,,21116,17,2
306,209.250.254.15,192.168.70.129,,21116,,43288,17,2
307,192.168.70.150,192.168.70.129,51916,,502,,6,40
308,192.168.70.150,192.168.70.129,51918,,502,,6,42
309,192.168.70.150,192.168.70.129,45418,,102,,6,41
310,192.168.70.150,192.168.70.129,45434,,102,,6,43
311,192.168.70.129,192.168.70.150,502,,51918,,6,42
312,192.168.70.129,192.168.70.150,102,,45434,,6,43
313,192.168.70.150,192.168.70.129,51918,,502,,6,42
314,192.168.70.150,192.168.70.129,45434,,102,,6,43
315,192.168.70.150,192.168.70.129,51918,,502,,6,42
316,192.168.70.150,192.168.70.129,45434,,102,,6,43
317,192.168.70.129,192.168.70.150,502,,51918,,6,42
318,192.168.70.129,192.168.70.150,102,,45434,,6,43
319,192.168.70.129,192.168.70.150,102,,45418,,6,41
320,192.168.70.129,192.168.70.150,502,,51916,,6,40
321,192.168.70.129,84.17.62.8,45368,,443,,6,1
322,84.17.62.8,192.168.70.129,443,,45368,,6,1
323,192.168.70.150,192.168.70.129,45434,,102,,6,43
324,192.168.70.150,192.168.70.129,54136,,102,,6,44
325,192.168.70.129,192.168.70.150,102,,54136,,6,44
326,192.168.70.150,192.168.70.129,54136,,102,,6,44
327,192.168.70.150,192.168.70.129,54136,,102,,6,44
328,192.168.70.129,192.168.70.150,102,,54136,,6,44
329,192.168.70.129,192.168.70.150,102,,45434,,6,43
330,192.168.70.150,192.168.70.129,51918,,502,,6,42
331,192.168.70.150,192.168.70.129,40044,,502,,6,45
332,192.168.70.129,192.168.70.150,502,,40044,,6,45
333,192.168.70.150,192.168.70.129,40044,,502,,6,45
334,192.168.70.150,192.168.70.129,40044,,502,,6,45
335,192.168.70.129,192.168.70.150,502,,40044,,6,45
336,192.168.70.129,192.168.70.150,502,,51918,,6,42
337,192.168.70.150,192.168.70.129,54136,,102,,6,44
338,192.168.70.150,192.168.70.129,54152,,102,,6,46
339,192.168.70.150,192.168.70.129,40044,,502,,6,45
340,192.168.70.129,192.168.70.150,102,,54152,,6,46
341,192.168.70.150,192.168.70.129,54152,,102,,6,46
342,192.168.70.150,192.168.70.129,40050,,502,,6,47
343,192.168.70.150,192.168.70.129,54152,,102,,6,46
344,192.168.70.129,192.168.70.150,502,,40050,,6,47
345,192.168.70.150,192.168.70.129,40050,,502,,6,47
346,192.168.70.129,192.168.70.150,102,,54152,,6,46
347,192.168.70.150,192.168.70.129,40050,,502,,6,47
348,192.168.70.129,192.168.70.150,502,,40050,,6,47
349,192.168.70.129,192.168.70.150,102,,54136,,6,44
350,192.168.70.129,192.168.70.150,502,,40044,,6,45
351,192.168.70.129,209.250.254.15,,43288,,21116,17,2
352,209.250.254.15,192.168.70.129,,21116,,43288,17,2
353,192.168.70.129,84.17.62.8,45368,,443,,6,1
354,84.17.62.8,192.168.70.129,443,,45368,,6,1
355,192.168.70.150,192.168.70.129,54152,,102,,6,46
356,192.168.70.150,192.168.70.129,44096,,102,,6,48
357,192.168.70.150,192.168.70.129,40050,,502,,6,47
358,192.168.70.150,192.168.70.129,53332,,502,,6,49
359,192.168.70.129,192.168.70.150,102,,44096,,6,48
360,192.168.70.129,192.168.70.150,502,,53332,,6,49
361,192.168.70.150,192.168.70.129,44096,,102,,6,48
362,192.168.70.150,192.168.70.129,53332,,502,,6,49
363,192.168.70.150,192.168.70.129,44096,,102,,6,48
364,192.168.70.150,192.168.70.129,53332,,502,,6,49
365,192.168.70.129,192.168.70.150,102,,44096,,6,48
366,192.168.70.129,192.168.70.150,502,,53332,,6,49
367,192.168.70.129,192.168.70.150,502,,40050,,6,47
368,192.168.70.129,192.168.70.150,102,,54152,,6,46
369,192.168.70.150,192.168.70.129,44096,,102,,6,48
370,192.168.70.150,192.168.70.129,44110,,102,,6,50
371,192.168.70.150,192.168.70.129,53332,,502,,6,49
372,192.168.70.150,192.168.70.129,53336,,502,,6,51
373,192.168.70.129,192.168.70.150,102,,44110,,6,50
374,192.168.70.150,192.168.70.129,44110,,102,,6,50
375,192.168.70.129,192.168.70.150,502,,53336,,6,51
376,192.168.70.150,192.168.70.129,53336,,502,,6,51
377,192.168.70.150,192.168.70.129,44110,,102,,6,50
378,192.168.70.150,192.168.70.129,53336,,502,,6,51
379,192.168.70.129,192.168.70.150,102,,44110,,6,50
380,192.168.70.129,192.168.70.150,502,,53336,,6,51
381,192.168.70.129,192.168.70.150,502,,53332,,6,49
382,192.168.70.129,192.168.70.150,102,,44096,,6,48
383,192.168.70.129,84.17.62.8,45368,,443,,6,1
384,84.17.62.8,192.168.70.129,443,,45368,,6,1
385,192.168.70.150,192.168.70.129,44110,,102,,6,50
386,192.168.70.150,192.168.70.129,35888,,102,,6,52
387,192.168.70.150,192.168.70.129,53336,,502,,6,51
388,192.168.70.150,192.168.70.129,54868,,502,,6,53
389,192.168.70.129,192.168.70.150,102,,35888,,6,52
390,192.168.70.150,192.168.70.129,35888,,102,,6,52
391,192.168.70.129,192.168.70.150,502,,54868,,6,53
392,192.168.70.150,192.168.70.129,54868,,502,,6,53
393,192.168.70.150,192.168.70.129,35888,,102,,6,52
394,192.168.70.150,192.168.70.129,54868,,502,,6,53
395,192.168.70.129,192.168.70.150,102,,35888,,6,52
396,192.168.70.129,192.168.70.150,502,,54868,,6,53
397,192.168.70.129,192.168.70.150,502,,53336,,6,51
398,192.168.70.129,192.168.70.150,102,,44110,,6,50
399,,,,,,,,N/A
400,,,,,,,,N/A
401,192.168.70.129,209.250.254.15,,43288,,21116,17,2
402,209.250.254.15,192.168.70.129,,21116,,43288,17,2
403,192.168.70.150,192.168.70.129,35888,,102,,6,52
404,192.168.70.150,192.168.70.129,35902,,102,,6,54
405,192.168.70.150,192.168.70.129,54868,,502,,6,53
406,192.168.70.150,192.168.70.129,54872,,502,,6,55
407,192.168.70.129,192.168.70.150,102,,35902,,6,54
408,192.168.70.150,192.168.70.129,35902,,102,,6,54
409,192.168.70.129,192.168.70.150,502,,54872,,6,55
410,192.168.70.150,192.168.70.129,54872,,502,,6,55
411,192.168.70.150,192.168.70.129,35902,,102,,6,54
412,192.168.70.150,192.168.70.129,54872,,502,,6,55
413,192.168.70.129,192.168.70.150,102,,35902,,6,54
414,192.168.70.129,192.168.70.150,502,,54872,,6,55
415,192.168.70.129,192.168.70.150,502,,54868,,6,53
416,192.168.70.129,192.168.70.150,102,,35888,,6,52
417,192.168.70.129,84.17.62.8,45368,,443,,6,1
418,84.17.62.8,192.168.70.129,443,,45368,,6,1
419,192.168.70.150,192.168.70.129,35902,,102,,6,54
420,192.168.70.150,192.168.70.129,45002,,102,,6,56
421,192.168.70.150,192.168.70.129,54872,,502,,6,55
422,192.168.70.150,192.168.70.129,49366,,502,,6,57
423,192.168.70.129,192.168.70.150,102,,45002,,6,56
424,192.168.70.150,192.168.70.129,45002,,102,,6,56
425,192.168.70.129,192.168.70.150,502,,49366,,6,57
426,192.168.70.150,192.168.70.129,49366,,502,,6,57
427,192.168.70.150,192.168.70.129,45002,,102,,6,56
428,192.168.70.150,192.168.70.129,49366,,502,,6,57
429,192.168.70.129,192.168.70.150,102,,45002,,6,56
430,192.168.70.129,192.168.70.150,502,,49366,,6,57
431,192.168.70.129,192.168.70.150,102,,35902,,6,54
432,192.168.70.129,192.168.70.150,502,,54872,,6,55
433,192.168.70.150,192.168.70.129,45002,,102,,6,56
434,192.168.70.150,192.168.70.129,45012,,102,,6,58
435,192.168.70.150,192.168.70.129,49366,,502,,6,57
436,192.168.70.150,192.168.70.129,49376,,502,,6,59
437,192.168.70.129,192.168.70.150,102,,45012,,6,58
438,192.168.70.129,192.168.70.150,502,,49376,,6,59
439,192.168.70.150,192.168.70.129,45012,,102,,6,58
440,192.168.70.150,192.168.70.129,49376,,502,,6,59
441,192.168.70.150,192.168.70.129,45012,,102,,6,58
442,192.168.70.150,192.168.70.129,49376,,502,,6,59
443,192.168.70.129,192.168.70.150,102,,45012,,6,58
444,192.168.70.129,192.168.70.150,502,,49376,,6,59
445,192.168.70.129,192.168.70.150,502,,49366,,6,57
446,192.168.70.129,192.168.70.150,102,,45002,,6,56
447,192.168.70.129,84.17.62.8,45368,,443,,6,1
448,84.17.62.8,192.168.70.129,443,,45368,,6,1
449,192.168.70.129,209.250.254.15,,43288,,21116,17,2
450,209.250.254.15,192.168.70.129,,21116,,43288,17,2
451,192.168.70.150,192.168.70.129,45012,,102,,6,58
452,192.168.70.150,192.168.70.129,42940,,102,,6,60
453,192.168.70.150,192.168.70.129,49376,,502,,6,59
454,192.168.70.150,192.168.70.129,32802,,502,,6,61
455,192.168.70.129,192.168.70.150,102,,42940,,6,60
456,192.168.70.129,192.168.70.150,502,,32802,,6,61
457,192.168.70.150,192.168.70.129,42940,,102,,6,60
458,192.168.70.150,192.168.70.129,32802,,502,,6,61
459,192.168.70.150,192.168.70.129,42940,,102,,6,60
460,192.168.70.150,192.168.70.129,32802,,502,,6,61
461,192.168.70.129,192.168.70.150,102,,42940,,6,60
462,192.168.70.129,192.168.70.150,502,,32802,,6,61
463,192.168.70.129,192.168.70.150,502,,49376,,6,59
464,192.168.70.129,192.168.70.150,102,,45012,,6,58
465,192.168.70.150,192.168.70.129,42940,,102,,6,60
466,192.168.70.150,192.168.70.129,42950,,102,,6,62
467,192.168.70.150,192.168.70.129,32802,,502,,6,61
468,192.168.70.150,192.168.70.129,32812,,502,,6,63
469,192.168.70.129,192.168.70.150,102,,42950,,6,62
470,192.168.70.150,192.168.70.129,42950,,102,,6,62
471,192.168.70.129,192.168.70.150,502,,32812,,6,63
472,192.168.70.150,192.168.70.129,32812,,502,,6,63
473,192.168.70.150,192.168.70.129,42950,,102,,6,62
474,192.168.70.150,192.168.70.129,32812,,502,,6,63
475,192.168.70.129,192.168.70.150,102,,42950,,6,62
476,192.168.70.129,192.168.70.150,502,,32812,,6,63
477,192.168.70.129,192.168.70.150,102,,42940,,6,60
478,192.168.70.129,192.168.70.150,502,,32802,,6,61
479,192.168.70.129,84.17.62.8,45368,,443,,6,1
480,84.17.62.8,192.168.70.129,443,,45368,,6,1
