frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
2423,198.55.107.156,10.7.10.103,80,,49204,,6,8
2424,198.55.107.156,10.7.10.103,80,,49204,,6,8
2425,198.55.107.156,10.7.10.103,80,,49204,,6,8
2426,198.55.107.156,10.7.10.103,80,,49204,,6,8
2427,198.55.107.156,10.7.10.103,80,,49204,,6,8
2428,198.55.107.156,10.7.10.103,80,,49204,,6,8
2429,198.55.107.156,10.7.10.103,80,,49204,,6,8
2430,10.7.10.103,198.55.107.156,49204,,80,,6,8
2431,198.55.107.156,10.7.10.103,80,,49204,,6,8
2432,198.55.107.156,10.7.10.103,80,,49204,,6,8
2433,198.55.107.156,10.7.10.103,80,,49204,,6,8
2434,198.55.107.156,10.7.10.103,80,,49204,,6,8
2435,10.7.10.103,198.55.107.156,49204,,80,,6,8
2436,198.55.107.156,10.7.10.103,80,,49204,,6,8
2437,198.55.107.156,10.7.10.103,80,,49204,,6,8
2438,198.55.107.156,10.7.10.103,80,,49204,,6,8
2439,198.55.107.156,10.7.10.103,80,,49204,,6,8
2440,198.55.107.156,10.7.10.103,80,,49204,,6,8
2441,198.55.107.156,10.7.10.103,80,,49204,,6,8
2442,10.7.10.103,198.55.107.156,49204,,80,,6,8
2443,10.7.10.103,198.55.107.156,49204,,80,,6,8
2444,198.55.107.156,10.7.10.103,80,,49204,,6,8
2445,198.55.107.156,10.7.10.103,80,,49204,,6,8
2446,10.7.10.103,198.55.107.156,49204,,80,,6,8
2447,10.7.10.103,198.55.107.156,49204,,80,,6,8
2448,10.7.10.103,198.55.107.156,49204,,80,,6,8
2449,198.55.107.156,10.7.10.103,80,,49204,,6,8
2450,198.55.107.156,10.7.10.103,80,,49204,,6,8
2451,198.55.107.156,10.7.10.103,80,,49204,,6,8
2452,10.7.10.103,198.55.107.156,49204,,80,,6,8
2453,198.55.107.156,10.7.10.103,80,,49204,,6,8
2454,198.55.107.156,10.7.10.103,80,,49204,,6,8
2455,10.7.10.103,198.55.107.156,49204,,80,,6,8
2456,198.55.107.156,10.7.10.103,80,,49204,,6,8
2457,198.55.107.156,10.7.10.103,80,,49204,,6,8
2458,10.7.10.103,198.55.107.156,49204,,80,,6,8
2459,198.55.107.156,10.7.10.103,80,,49204,,6,8
2460,198.55.107.156,10.7.10.103,80,,49204,,6,8
2461,198.55.107.156,10.7.10.103,80,,49204,,6,8
2462,10.7.10.103,198.55.107.156,49204,,80,,6,8
2463,198.55.107.156,10.7.10.103,80,,49204,,6,8
2464,198.55.107.156,10.7.10.103,80,,49204,,6,8
2465,198.55.107.156,10.7.10.103,80,,49204,,6,8
2466,198.55.107.156,10.7.10.103,80,,49204,,6,8
2467,10.7.10.103,198.55.107.156,49204,,80,,6,8
2468,198.55.107.156,10.7.10.103,80,,49204,,6,8
2469,198.55.107.156,10.7.10.103,80,,49204,,6,8
2470,198.55.107.156,10.7.10.103,80,,49204,,6,8
2471,10.7.10.103,198.55.107.156,49204,,80,,6,8
2472,198.55.107.156,10.7.10.103,80,,49204,,6,8
2473,198.55.107.156,10.7.10.103,80,,49204,,6,8
2474,198.55.107.156,10.7.10.103,80,,49204,,6,8
2475,10.7.10.103,198.55.107.156,49204,,80,,6,8
2476,198.55.107.156,10.7.10.103,80,,49204,,6,8
2477,198.55.107.156,10.7.10.103,80,,49204,,6,8
2478,10.7.10.103,198.55.107.156,49204,,80,,6,8
2479,198.55.107.156,10.7.10.103,80,,49204,,6,8
2480,198.55.107.156,10.7.10.103,80,,49204,,6,8
2481,198.55.107.156,10.7.10.103,80,,49204,,6,8
2482,10.7.10.103,198.55.107.156,49204,,80,,6,8
2483,198.55.107.156,10.7.10.103,80,,49204,,6,8
2484,198.55.107.156,10.7.10.103,80,,49204,,6,8
2485,198.55.107.156,10.7.10.103,80,,49204,,6,8
2486,198.55.107.156,10.7.10.103,80,,49204,,6,8
2487,198.55.107.156,10.7.10.103,80,,49204,,6,8
2488,198.55.107.156,10.7.10.103,80,,49204,,6,8
2489,198.55.107.156,10.7.10.103,80,,49204,,6,8
2490,10.7.10.103,198.55.107.156,49204,,80,,6,8
2491,10.7.10.103,198.55.107.156,49204,,80,,6,8
2492,198.55.107.156,10.7.10.103,80,,49204,,6,8
2493,198.55.107.156,10.7.10.103,80,,49204,,6,8
2494,198.55.107.156,10.7.10.103,80,,49204,,6,8
2495,198.55.107.156,10.7.10.103,80,,49204,,6,8
2496,198.55.107.156,10.7.10.103,80,,49204,,6,8
2497,198.55.107.156,10.7.10.103,80,,49204,,6,8
2498,198.55.107.156,10.7.10.103,80,,49204,,6,8
2499,10.7.10.103,198.55.107.156,49204,,80,,6,8
2500,198.55.107.156,10.7.10.103,80,,49204,,6,8
2501,198.55.107.156,10.7.10.103,80,,49204,,6,8
2502,198.55.107.156,10.7.10.103,80,,49204,,6,8
2503,10.7.10.103,198.55.107.156,49204,,80,,6,8
2504,10.7.10.103,198.55.107.156,49204,,80,,6,8
2505,198.55.107.156,10.7.10.103,80,,49204,,6,8
2506,198.55.107.156,10.7.10.103,80,,49204,,6,8
2507,198.55.107.156,10.7.10.103,80,,49204,,6,8
2508,198.55.107.156,10.7.10.103,80,,49204,,6,8
2509,198.55.107.156,10.7.10.103,80,,49204,,6,8
2510,198.55.107.156,10.7.10.103,80,,49204,,6,8
2511,198.55.107.156,10.7.10.103,80,,49204,,6,8
2512,198.55.107.156,10.7.10.103,80,,49204,,6,8
2513,198.55.107.156,10.7.10.103,80,,49204,,6,8
2514,10.7.10.103,198.55.107.156,49204,,80,,6,8
2515,10.7.10.103,198.55.107.156,49204,,80,,6,8
2516,198.55.107.156,10.7.10.103,80,,49204,,6,8
2517,198.55.107.156,10.7.10.103,80,,49204,,6,8
2518,198.55.107.156,10.7.10.103,80,,49204,,6,8
2519,10.7.10.103,198.55.107.156,49204,,80,,6,8
2520,10.7.10.103,198.55.107.156,49204,,80,,6,8
2521,10.7.10.103,198.55.107.156,49204,,80,,6,8
2522,198.55.107.156,10.7.10.103,80,,49204,,6,8
2523,198.55.107.156,10.7.10.103,80,,49204,,6,8
2524,198.55.107.156,10.7.10.103,80,,49204,,6,8
2525,198.55.107.156,10.7.10.103,80,,49204,,6,8
2526,10.7.10.103,198.55.107.156,49204,,80,,6,8
2527,198.55.107.156,10.7.10.103,80,,49204,,6,8
2528,198.55.107.156,10.7.10.103,80,,49204,,6,8
2529,198.55.107.156,10.7.10.103,80,,49204,,6,8
2530,198.55.107.156,10.7.10.103,80,,49204,,6,8
2531,198.55.107.156,10.7.10.103,80,,49204,,6,8
2532,10.7.10.103,198.55.107.156,49204,,80,,6,8
2533,10.7.10.103,198.55.107.156,49204,,80,,6,8
2534,198.55.107.156,10.7.10.103,80,,49204,,6,8
2535,198.55.107.156,10.7.10.103,80,,49204,,6,8
2536,10.7.10.103,198.55.107.156,49204,,80,,6,8
2537,10.7.10.103,198.55.107.156,49204,,80,,6,8
2538,198.55.107.156,10.7.10.103,80,,49204,,6,8
2539,198.55.107.156,10.7.10.103,80,,49204,,6,8
2540,198.55.107.156,10.7.10.103,80,,49204,,6,8
2541,10.7.10.103,198.55.107.156,49204,,80,,6,8
2542,198.55.107.156,10.7.10.103,80,,49204,,6,8
2543,198.55.107.156,10.7.10.103,80,,49204,,6,8
2544,198.55.107.156,10.7.10.103,80,,49204,,6,8
2545,198.55.107.156,10.7.10.103,80,,49204,,6,8
2546,198.55.107.156,10.7.10.103,80,,49204,,6,8
2547,10.7.10.103,198.55.107.156,49204,,80,,6,8
2548,198.55.107.156,10.7.10.103,80,,49204,,6,8
2549,198.55.107.156,10.7.10.103,80,,49204,,6,8
2550,198.55.107.156,10.7.10.103,80,,49204,,6,8
2551,198.55.107.156,10.7.10.103,80,,49204,,6,8
2552,198.55.107.156,10.7.10.103,80,,49204,,6,8
2553,10.7.10.103,198.55.107.156,49204,,80,,6,8
2554,10.7.10.103,198.55.107.156,49204,,80,,6,8
2555,198.55.107.156,10.7.10.103,80,,49204,,6,8
2556,198.55.107.156,10.7.10.103,80,,49204,,6,8
2557,198.55.107.156,10.7.10.103,80,,49204,,6,8
2558,198.55.107.156,10.7.10.103,80,,49204,,6,8
